annee,trimestre,date,fournisseur,description,montant
2004,1,19-04-2004,Simex Equipment Inc,"Antennes, guides d'ondes et équipement connexe",57990.0
2004,1,19-04-2004,McGill Maritime Services Inc.,"Antennes, guides d'ondes et équipement connexe",23434.0
2004,1,19-04-2004,NUFLO TECHNOLOGIES CANADA LTD.,"Instruments de mesure d'écoulement des fluides, de niveaux de li",19989.0
2004,1,19-04-2004,Advanced Military Logistics Corporation,"Clous, clavettes et goupilles",21271.0
2004,1,19-04-2004,HADIA IBRAHIM,Composants divers de véhicule,19450.0
2004,1,19-04-2004,MAGNETO HYDRAULIQUE & PNEUMATIQUE INC,Composants divers de véhicule,190460.0
2004,1,19-04-2004,Tulmar Safety Systems Inc.,"Cabine de véhicule, carrosserie et composants structuraux de châ",24456.0
2004,1,19-04-2004,ADGA Group Consultants Inc.,Services de soutien logistique (transport et défense) - publicat,37065.0
2004,1,19-04-2004,College of Family Physicians of Canada,"Hôtels, motels et pensions avec possibilité de cuisson",64200.0
2004,1,19-04-2004,AIR MARKETING INTL.,fret d'air,113674.0
2004,1,19-04-2004,Arprise Consulting,Services professionnels,20330.0
2004,1,20-04-2004,ACKLANDS - GRAINGER INC,Vêtements à usage spécial,136033.0
2004,1,20-04-2004,Data Business Forms Ltd.,Formulaires multifeuilles,22786.0
2004,1,20-04-2004,WILLIAM SCULLY LIMITED,Tissus,11767.0
2004,1,20-04-2004,General Dynamics Land Systems - Canada Corporation,Turbocompresseurs et composants,44939.0
2004,1,20-04-2004,Performance Printing Limited,Formulaires formules à feuille simple d'affaires,26750.0
2004,1,20-04-2004,Da-Gar 2000 Inc. (SEE F6),Travaux de pose d'installations,31700.0
2004,1,20-04-2004,Induspac Packaging Group Inc./Groupe Induspac Emballage Inc.,"Boîtes, cartons et caisses à claire-voie",37613.0
2004,1,20-04-2004,Hood Sailmakers N.W. (Incorporated),"Tissu, Dacron",10137.0
2004,1,20-04-2004,Belleville Shoe MFG Company,Bottes de sécurité,22318.0
2004,1,20-04-2004,Esprit Rafting Adventures,Articles divers,11547.0
2004,1,20-04-2004,V&L INFORMATION RESOURCES CORP.,Guide,13824.0
2004,1,20-04-2004,Direct Energy Business Services Inc.,Travaux d'installations au gaz,13215.0
2004,1,20-04-2004,Donald Maass,Services de rédaction,13440.0
2004,1,20-04-2004,Interfax Systems Inc,Réseaux électriques,28783.0
2004,1,20-04-2004,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",80010.0
2004,1,20-04-2004,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",40005.0
2004,1,20-04-2004,General Motors of Canada Limited,"Camions et tracteurs de semi-remorques, sur roues",34941.0
2004,1,20-04-2004,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",30122.0
2004,1,20-04-2004,"A W Chesterton Company, Ltd.",Joints et garnitures,43758.0
2004,1,20-04-2004,ZENON Environmental Systems Inc.,"Soupapes et robinets, à commande électromécanique ou hydraulique",48036.0
2004,1,21-04-2004,McGill Maritime Services Inc.,Instruments de navigation,63510.0
2004,1,21-04-2004,MEASUREMENT SYSTEMS INC.,Dispositifs TAD d'entrée-sortie et de mémoire,12120.0
2004,1,21-04-2004,EADS Astrium Limited,"Antennes, guides d'ondes et équipement connexe",18763.0
2004,1,21-04-2004,AVIALL (CANADA) LTD,"Équipement de climatisation, de chauffage et de pressurisation d",82241.0
2004,1,21-04-2004,Simex Equipment Inc,"Équipement de climatisation, de chauffage et de pressurisation d",47508.0
2004,1,21-04-2004,Agilent Technologies Canada Inc.,Instruments de mesure et d'essai de propriétés électriques et él,711189.0
2004,1,21-04-2004,536303 B.C. LTD.,"Cabine de véhicule, carrosserie et composants structuraux de châ",30273.0
2004,1,21-04-2004,Cleeve Technology Inc,Quincaillerie commerciale,15252.0
2004,1,21-04-2004,Dominion Construction Company (Winnipeg),Travaux de construction de bâtiments,7500000.0
2004,1,21-04-2004,Wahl Construction Ltd.,Travaux de pose d'installations,316780.0
2004,1,21-04-2004,Mach Ten Enterprises Inc.,"Systèmes de positionnement global, équipement de radionavigation",11940.0
2004,1,21-04-2004,Mach Ten Enterprises Inc.,"Systèmes de positionnement global, équipement de radionavigation",12776.0
2004,1,21-04-2004,MidWestern Line-Striping Inc.,Marquage de bandes  de séparation de la circulation,32100.0
2004,1,21-04-2004,Industrial Fluid Consultants Inc.,Pompes et compresseurs,19532.0
2004,1,21-04-2004,Paradigm Shift Technologies Inc.,Domaine militaire (R&D),535000.0
2004,1,21-04-2004,Bond & Coolen Contracting Ltd,Installations électriques et réparations majeures,15441.0
2004,1,21-04-2004,Canada West Biosciences Inc,Domaine militaire (R&D),278200.0
2004,1,21-04-2004,Carleton University,Domaine militaire (R&D),68320.0
2004,1,21-04-2004,REMEC NANOWAVE TECHNOLOGIES INC.,Équipements de contre-mesures et d'anti-contre mesures électroni,24995.0
2004,1,21-04-2004,E.C.S. - ESPORTAZIONE COMPONENTI,Relais et solénoïdes,12892.0
2004,1,21-04-2004,CAST NORTH AMERICA,fret de navire,10596.0
2004,1,22-04-2004,"Conrad, Allen",Services pédagogiques,10700.0
2004,1,22-04-2004,"Smith, Marie-France",Services pédagogiques,15066.0
2004,1,22-04-2004,THERMECH SYSTEMS LTD,Installations électriques et réparations majeures,74750.0
2004,1,22-04-2004,ADGA Group Consultants Inc.,Services techniques (électroniques),113079.0
2004,1,22-04-2004,Rockwell-Collins France,"Panneaux d'assemblages électriques et électroniques, cartes et m",16151.0
2004,1,22-04-2004,Controls & Equipment Ltd.,Travaux de pose d'installations,79400.0
2004,1,22-04-2004,Gilmore Printing Ltd.,Publications,21101.0
2004,1,22-04-2004,BIG ERIC'S RESTAURANT SUPPLIES LTD,"Équipement pour la cuisson, la cuisson au four et le service des",14145.0
2004,1,22-04-2004,Schindler Elevator Corporation (Vancouver),Elévateurs - réparation,350000.0
2004,1,22-04-2004,NCH Canada inc,Produits et préparations pour nettoyer et polir,12179.0
2004,1,22-04-2004,VANGUARD RESPONSE SYSTEMS INC,"Équipement de contamination et composants, GNBC, sauf véhicules",24215.0
2004,1,22-04-2004,United Farmers of Alberta,"Poteaux, clôture",15714.0
2004,1,22-04-2004,SEI Industries Ltd.,Réservoirs d'emmagasinage,163852.0
2004,1,22-04-2004,3681807 CANADA INC.,Domaine militaire (R&D),533050.0
2004,1,22-04-2004,G A ENNS INDUSTRIAL REFRIGERATION LIMITED,"Équipement de climatisation, réfrigération, industriel",16380.0
2004,1,22-04-2004,KOCH MEMBRANE SYSTEMS INC.,Équipement de purification des eaux,149340.0
2004,1,22-04-2004,MAGNETO HYDRAULIQUE & PNEUMATIQUE INC,Pompes à moteur et pompes à main,41475.0
2004,1,22-04-2004,Simex Equipment Inc,Chaudières industrielles,93304.0
2004,1,22-04-2004,DIBBLEE TOOLS LTD.,"Poulies, palans, mécanismes de manoeuvres et élingues",32644.0
2004,1,22-04-2004,J.H.T. ELECTRONICS LTD.,"Ensembles, jeux et trousses d'outils à main",15049.0
2004,1,22-04-2004,ILN TECHNOLOGIES INC,"Quincaillerie, système d'armes",10431.0
2004,1,22-04-2004,MilCom Technical Inc,Produits de rechapage et de réparation des pneumatiques et des c,28623.0
2004,1,22-04-2004,Mustang Survival Corp.,Vêtements à usage spécial,24692.0
2004,1,22-04-2004,Contrat,Mercerie et fournitures de vêtements,10398.0
2004,1,22-04-2004,Contrat,"Câbles, cordons et fils électriques équipés, équipement de téléc",143153.0
2004,1,23-04-2004,COLLECTION TUFF AVENUE INC,"Armoire, penderie, sauf type à bord de navire, en bois",23429.0
2004,1,23-04-2004,Alliance Environmental & Abatement Contractors Inc.,Enlèvement de l'amiante,95123.0
2004,1,23-04-2004,XTECH Explosive Decontamination Inc.,"Services Agricoles, N.E.A.",3640729.0
2004,1,23-04-2004,R Y A ENTERPRISES INC,Services commerciaux,20000.0
2004,1,23-04-2004,Wesco Distribution Canada - Inc.,Instruments de mesure et d'essai de propriétés électriques et él,1032189.0
2004,1,23-04-2004,Contrat,"Antennes, guides d'ondes et équipement connexe - réparation et r",1133999.0
2004,1,23-04-2004,L-3 Communications MAS (Canada) Inc.,Composants structuraux de cellules,11935.0
2004,1,23-04-2004,Simex Equipment Inc,Composants structuraux de cellules,35334.0
2004,1,23-04-2004,McDonnell Douglas Corporation A WHOLLY-OWNED SUBSIDIARY OF THE BOEING COMPANY,Composants structuraux de cellules,198259.0
2004,1,23-04-2004,Contrat,Équipement varié en alimentation et distribution électriques,14840.0
2004,1,23-04-2004,Simex Equipment Inc,Pompes à moteur et pompes à main,17784.0
2004,1,23-04-2004,Unisource Technology Inc,"Accessoires divers de moteurs, sauf pour aéronefs",12070.0
2004,1,23-04-2004,Primex Project Management Limited,"Accessoires divers de moteurs, sauf pour aéronefs",46197.0
2004,1,23-04-2004,Avenue Industrial Supply Co. Ltd.,"Armoire, rangement, de laboratoire, inclut en bois, métal, plast",10374.0
2004,1,23-04-2004,NAV Canada,"Hôtels, motels et pensions avec possibilité de cuisson",166283.0
2004,1,23-04-2004,Albiani Construction Ltd,Travaux d'entreprises de construction spécialisées,46900.0
2004,1,23-04-2004,Nova Scotia Community College,Services de photocopies,11040.0
2004,1,23-04-2004,Valcom Limited,Services de soutien logistique (transport et défense) - publicat,149800.0
2004,1,23-04-2004,A P M DIESEL (1992) INC,"Composants de freins, de direction d'essieux, de roues et chenil",10699.0
2004,1,26-04-2004,Specialloy Industries (1997) Inc.,"Services d'ateliers de construction mécanique, généraux",21090.0
2004,1,26-04-2004,Simex Equipment Inc,Équipement spécialisé pour atelier de réparations et d'entretien,24604.0
2004,1,26-04-2004,DEW Engineering and Development Limited,"Cabine de véhicule, carrosserie et composants structuraux de châ",187604.0
2004,1,26-04-2004,Contrat,Interconnecteurs et fournitures pour fibres optiques,148469.0
2004,1,26-04-2004,"Petzinger, Bonnie",SERVICES PROFESSIONNELLES,15000.0
2004,1,26-04-2004,Ajilon Canada,Services de programmation,84396.0
2004,1,26-04-2004,Gabriel Miller Inc.,Travaux de pose d'installations,28995.0
2004,1,26-04-2004,Da-Gar 2000 Inc. (SEE F6),Travaux d'achèvement et de finition des bâtiments,369900.0
2004,1,26-04-2004,FlightSafety Canada,Formation pour vol,124447.0
2004,1,26-04-2004,Sarah Cassady,"Services professionnels et d'experts-conseils en informatique, é",107000.0
2004,1,26-04-2004,Humansystems Incorporated,Informatique (R&D),80465.0
2004,1,26-04-2004,J.H.T. ELECTRONICS LTD.,"Raccords pour tuyaux souples, tuyaux, tubes, et rampes et balust",13700.0
2004,1,26-04-2004,AMERICAN CHAMPION AIRCRAFT CORP.,Articles divers,15729.0
2004,1,26-04-2004,AMTEK Engineering Services Ltd,Gestion générale,209848.0
2004,1,27-04-2004,Apparel Trimmings Inc,Vêtements à usage spécial,47080.0
2004,1,27-04-2004,J.H.T. ELECTRONICS LTD.,Accessoires et garnitures de véhicules,10242.0
2004,1,27-04-2004,Cleeve Technology Inc,Équipement varié en alimentation et distribution électriques,15462.0
2004,1,27-04-2004,BDI Canada  Inc,Instruments optiques de visée et de télémétrie,26606.0
2004,1,27-04-2004,Canadian Linen and Uniform Service Co.,Services de blanchissage,26750.0
2004,1,27-04-2004,D&R Electronics CO. LTD.,Équipement spécialisé d'atelier de réparation et d'entretien de,14641.0
2004,1,27-04-2004,PRAXAIR CANADA INC.,Fournitures et accessoires divers pour soudage et brasage,11098.0
2004,1,27-04-2004,CASEBANK TECHNOLOGIES INC.,Domaine militaire (R&D),429549.0
2004,1,27-04-2004,DIEHL MUNITIONSSYSTEME GMBH & CO KG,"Munitions, de 75 mm jusqu'à 125 mm",2096622.0
2004,1,27-04-2004,Simex Equipment Inc,Composants structuraux de cellules,381039.0
2004,1,27-04-2004,Contrat,Instruments de mesure et d'essai de propriétés électriques et él,30860.0
2004,1,27-04-2004,ILN TECHNOLOGIES INC,Accessoires et composants divers pour aéronefs,30712.0
2004,1,27-04-2004,Unisource Technology Inc,Accessoires et garnitures de véhicules,21507.0
2004,1,27-04-2004,DEW Engineering and Development Limited,"Cabine de véhicule, carrosserie et composants structuraux de châ",112589.0
2004,1,27-04-2004,Hansler Industries Ltd.,Rayon de stockage,22363.0
2004,1,27-04-2004,Unisource Technology Inc,"Casques d'écoute, combinés, microphones et haut-parleurs",11107.0
2004,1,28-04-2004,Wayne Stuart & Associates,Services professionnels,42800.0
2004,1,28-04-2004,SHAMROCK METALS INC\WARRIOR STEEL,"Tuyau, acier inoxydable, sauf aéronef",11877.0
2004,1,28-04-2004,Pratt & Whitney Canada Corp.,Accessoires de moteurs - réparation,10150.0
2004,1,28-04-2004,MAY-CAL INC.,"Machines à laver, automatiques, commerciaux",10392.0
2004,1,28-04-2004,Panorama Business Views Inc.,Équipement de traitement automatique de configuration de système,23915.0
2004,1,28-04-2004,RESEARCH SYSTEMS INC,Logiciel tai entretien - autre que pour micro-ordinateurs,10080.0
2004,1,28-04-2004,Carleton University,Domaine militaire (R&D),124000.0
2004,1,28-04-2004,Cleeve Technology Inc,Fils et câbles électriques,40994.0
2004,1,28-04-2004,DRS Technologies Canada Company,"Contacteurs, commutateurs",28642.0
2004,1,28-04-2004,Valcom Limited,Services de soutien logistique (transport et défense) - publicat,188127.0
2004,1,28-04-2004,McDonnell Douglas Corporation A WHOLLY-OWNED SUBSIDIARY OF THE BOEING COMPANY,"Conduites, tubes et tubes rigides",15439.0
2004,2,02-07-2004,Alberta Laundry Equipment Ltd,"Écrous, tous genres et matériaux, sauf aéronef",23910.0
2004,2,02-07-2004,Northrop Grumman Overseas Service Corporation,Instruments de navigation,1962130.0
2004,2,02-07-2004,Canada Direct Trading Limited,Matériel pyrotechnique,269217.0
2004,2,02-07-2004,Simex Equipment Inc,"Roulements anti-frottement, non-montés",84977.0
2004,2,02-07-2004,Field Aviation Company inc.,Composants structuraux de cellules,40217.0
2004,2,02-07-2004,Marc Thomassin Inc.,Travaux de pose d'installations,411998.0
2004,2,02-07-2004,Mafranc Inc.,Travaux de pose d'installations,884000.0
2004,2,02-07-2004,520710 Ontario Limited,Travaux de pose d'installations,49850.0
2004,2,02-07-2004,Wade General Contracting Ltd.,Travaux de construction de bâtiments,467875.0
2004,2,02-07-2004,Ajilon Canada,Services de programmation,84396.0
2004,2,05-07-2004,Jane's Information Group,Services de partage et d'utilisation de la technologie,78967.0
2004,2,05-07-2004,Jane's Information Group,Services informatiques,10849.0
2004,2,05-07-2004,Turcotte Contracting,Travaux de pose d'installations,93375.0
2004,2,05-07-2004,C & M Electric,Travaux de pose d'installations,51000.0
2004,2,05-07-2004,Pierre Landry Electrique Inc.,Travaux de pose d'installations,10560.0
2004,2,05-07-2004,Flying High Manufacturing Inc.,Parachutes et équipement connexe,14754.0
2004,2,05-07-2004,EQUIPEMENT MILITAIRE MIL-QUIP INC.,"Camions et tracteurs de semi-remorques, sur roues",19658.0
2004,2,05-07-2004,Daimler Chrysler Canada Inc.,"Camions et tracteurs de semi-remorques, sur roues",21519.0
2004,2,05-07-2004,Daimler Chrysler Canada Inc.,"Camions et tracteurs de semi-remorques, sur roues",21519.0
2004,2,05-07-2004,Daimler Chrysler Canada Inc.,Véhicules à moteur de tourisme,20089.0
2004,2,05-07-2004,Thales Naval Services Canada Inc,Quincaillerie commerciale,37922.0
2004,2,05-07-2004,ELMRIDGE Engineering Inc.,Pompes à moteur et pompes à main,13662.0
2004,2,05-07-2004,Dunlop Aviation Canada Inc.,Pneumatiques et chambres à air d'aéronefs,214922.0
2004,2,05-07-2004,GOODYEAR TIRE AND RUBBER CO,Pneumatiques et chambres à air d'aéronefs,95337.0
2004,2,05-07-2004,Valcom Consulting Group Inc.,Services de soutien logistique (transport et défense) - publicat,179653.0
2004,2,05-07-2004,Field Aviation Company inc.,Articles divers,78773.0
2004,2,05-07-2004,Vipond Fire Protection Inc,Systèmes de conduite de tir - réparation,96300.0
2004,2,05-07-2004,General Motors of Canada Limited,"Camions et tracteurs de semi-remorques, sur roues",83909.0
2004,2,06-07-2004,6193544 canada inc.,"Nettoyage et entretien, conciergerie",216675.0
2004,2,06-07-2004,Dharma Display Ltd.,Meubles de bureau,11857.0
2004,2,06-07-2004,Daimler Chrysler Canada Inc.,"Camions et tracteurs de semi-remorques, sur roues",33365.0
2004,2,06-07-2004,Daimler Chrysler Canada Inc.,"Camions et tracteurs de semi-remorques, sur roues",38031.0
2004,2,06-07-2004,Horizon Aerospace LLC,Instruments de contrôle de vol,24519.0
2004,2,06-07-2004,J.H.T. ELECTRONICS LTD.,Pompes à moteur et pompes à main,16662.0
2004,2,06-07-2004,Contrat,Oscilloscopes et accessoires,12914.0
2004,2,06-07-2004,1184010 Ont. Inc.,Services de blanchissage,21400.0
2004,2,06-07-2004,ADM Petroleum Inc.,"Pompes, distribution, type pour essence, carburant pour diesel e",47645.0
2004,2,06-07-2004,Sunlite Floor Cleaners,"Nettoyage et entretien, conciergerie",4644352.0
2004,2,06-07-2004,DANIEL S TURKSTRA,Remorque spécialement équipée,760984.0
2004,2,06-07-2004,Grafton Utility Supply Ltd.,"Transformateurs de distribution, triphasés",19239.0
2004,2,06-07-2004,Silcan Contracting (MH) Ltd.,Quincaillerie pour portes et fenêtres - installation et remplace,31831.0
2004,2,06-07-2004,ADGA Group Consultants Inc.,Gestion générale,149707.0
2004,2,06-07-2004,THE STEVENS COMPANY LIMITED,"Instruments, équipements et approvisionnements médicaux et chiru",22871.0
2004,2,06-07-2004,LYRtech Inc.,"Services professionnels, informatique",32087.0
2004,2,06-07-2004,IBM Canada Ltd.,Logiciel TAI,92485.0
2004,2,06-07-2004,Contrat,"UCT d'ordinateurs, numérique, industriels, à usage militaire,",172469.0
2004,2,06-07-2004,General Motors of Canada Limited,"Camions et tracteurs de semi-remorques, sur roues",49395.0
2004,2,06-07-2004,Milrail Inc.,Fils et câbles électriques,26187.0
